Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Channel,Postal Code,Product ID,Sales,Quantity,Unit Cost,,
4786,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,FUR-BO-10003450,69.576,4,53.3416,,
4787,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,OFF-AR-10001545,4.224,3,1.2496,,
4788,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,TEC-AC-10004396,58.08,4,16.1535,,
4789,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,FUR-FU-10002456,52.416,9,4.1496,,
4790,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,FUR-FU-10001473,54.92,5,8.7872,,
4791,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,FUR-TA-10000849,364.95,5,122.6232,,
4792,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,OFF-PA-10001166,85.056,3,18.7832,,
4793,CA-2015-104346,12-11-2015,12-16-2015,Standard Class,IM-15070,Consumer,80906,OFF-PA-10003256,27.696,3,6.0008,,
8293,CA-2015-106362,12-11-2015,12-15-2015,Standard Class,LC-16885,Consumer,45373,OFF-BI-10003166,10.332,3,5.9696,,
8410,CA-2015-134082,12-11-2015,12-17-2015,Standard Class,JK-15640,Home Office,92404,OFF-BI-10004230,110.528,4,17.9608,,
8509,CA-2015-135853,12-11-2015,12-14-2015,First Class,CA-12775,Consumer,48205,TEC-AC-10004761,175.23,11,10.3545,,
8510,CA-2015-135853,12-11-2015,12-14-2015,First Class,CA-12775,Consumer,48205,TEC-PH-10003691,125.99,1,94.4925,,
8511,CA-2015-135853,12-11-2015,12-14-2015,First Class,CA-12775,Consumer,48205,OFF-BI-10004965,23,2,6.325,,
3583,CA-2015-121650,12-10-2015,12-16-2015,Standard Class,KD-16495,Corporate,49201,OFF-AR-10001149,3.9,2,1.1895,,
3584,CA-2015-121650,12-10-2015,12-16-2015,Standard Class,KD-16495,Corporate,49201,FUR-TA-10003569,801.96,2,300.735,,
3585,CA-2015-121650,12-10-2015,12-16-2015,Standard Class,KD-16495,Corporate,49201,FUR-CH-10004289,191.96,2,79.6634,,
3586,CA-2015-121650,12-10-2015,12-16-2015,Standard Class,KD-16495,Corporate,49201,OFF-LA-10001045,2.61,1,1.4094,,
4006,US-2015-168732,12-10-2015,12-16-2015,Standard Class,KM-16660,Consumer,30076,OFF-AR-10003087,1.78,1,1.2816,,
4007,US-2015-168732,12-10-2015,12-16-2015,Standard Class,KM-16660,Consumer,30076,OFF-PA-10000520,25.92,4,3.3696,,
4008,US-2015-168732,12-10-2015,12-16-2015,Standard Class,KM-16660,Consumer,30076,TEC-AC-10001553,101.94,6,13.4221,,
4200,CA-2015-143105,12-10-2015,12-10-2015,Same Day,MA-17560,Home Office,10024,OFF-LA-10004093,7.31,1,3.8743,,
4201,CA-2015-143105,12-10-2015,12-10-2015,Same Day,MA-17560,Home Office,10024,TEC-CO-10002095,799.984,2,274.9945,,
4202,CA-2015-143105,12-10-2015,12-10-2015,Same Day,MA-17560,Home Office,10024,OFF-PA-10002713,41.28,6,3.7152,,
4203,CA-2015-143105,12-10-2015,12-10-2015,Same Day,MA-17560,Home Office,10024,OFF-PA-10002254,184.66,7,14.2452,,
5691,US-2015-138093,12-10-2015,12-16-2015,Standard Class,KM-16225,Corporate,21215,OFF-AR-10000817,27.36,9,2.0064,,
5692,US-2015-138093,12-10-2015,12-16-2015,Standard Class,KM-16225,Corporate,21215,OFF-PA-10001509,44.75,5,4.833,,
5693,US-2015-138093,12-10-2015,12-16-2015,Standard Class,KM-16225,Corporate,21215,TEC-PH-10004667,134.99,1,98.5427,,
5694,US-2015-138093,12-10-2015,12-16-2015,Standard Class,KM-16225,Corporate,21215,OFF-PA-10000143,26.4,5,2.7456,,
5695,US-2015-138093,12-10-2015,12-16-2015,Standard Class,KM-16225,Corporate,21215,FUR-CH-10000785,542.94,3,133.9252,,
6361,CA-2015-115693,12-10-2015,12-15-2015,Standard Class,FC-14245,Home Office,90032,OFF-AR-10003582,56.3,2,20.268,,
7154,CA-2015-106208,12-10-2015,12-15-2015,Standard Class,JW-16075,Consumer,60610,OFF-AP-10004980,53.088,7,23.1312,,
8092,CA-2015-127502,12-10-2015,12-14-2015,Standard Class,MT-17815,Consumer,94110,OFF-LA-10001613,5.76,2,1.4688,,
8438,CA-2015-112823,12-10-2015,12-16-2015,Standard Class,RA-19945,Consumer,44105,TEC-AC-10002550,25.488,2,10.5138,,
980,CA-2015-157035,12-9-2015,12-12-2015,First Class,KB-16600,Corporate,47201,OFF-PA-10004156,34.02,3,5.7834,,
1756,CA-2015-135622,12-8-2015,12-11-2015,Second Class,TT-21460,Home Office,76106,OFF-PA-10000100,360.712,11,20.9049,,
1757,CA-2015-135622,12-8-2015,12-11-2015,Second Class,TT-21460,Home Office,76106,TEC-PH-10001817,1718.4,6,261.34,,
3768,CA-2015-103205,12-8-2015,12-10-2015,Second Class,JJ-15760,Home Office,77036,TEC-PH-10004896,119.96,5,21.5928,,
7575,CA-2015-129532,12-8-2015,12-12-2015,Standard Class,YS-21880,Corporate,90036,OFF-ST-10004186,221.96,2,108.7604,,
7576,CA-2015-129532,12-8-2015,12-12-2015,Standard Class,YS-21880,Corporate,90036,TEC-AC-10000865,236,4,48.97,,
8626,CA-2015-156118,12-8-2015,12-12-2015,Standard Class,HG-14965,Corporate,80906,OFF-PA-10000533,15.696,3,3.5316,,
539,CA-2015-134894,12-7-2015,12-11-2015,Standard Class,DK-12985,Consumer,42420,OFF-AP-10001271,152.94,3,37.2154,,
540,CA-2015-134894,12-7-2015,12-11-2015,Standard Class,DK-12985,Consumer,42420,FUR-CH-10002647,283.92,4,53.235,,
564,CA-2015-130736,12-7-2015,12-9-2015,First Class,JF-15490,Consumer,98105,OFF-FA-10003467,3.96,2,1.98,,
565,CA-2015-130736,12-7-2015,12-9-2015,First Class,JF-15490,Consumer,98105,OFF-LA-10000634,2.61,1,1.4094,,
755,CA-2015-135272,12-7-2015,12-12-2015,Standard Class,MS-17830,Consumer,90036,FUR-FU-10002759,79.92,4,12.7872,,
4977,CA-2015-165050,12-7-2015,12-9-2015,First Class,AH-10210,Consumer,10024,OFF-BI-10001031,21.36,5,2.8302,,
4978,CA-2015-165050,12-7-2015,12-9-2015,First Class,AH-10210,Consumer,10024,OFF-BI-10003727,6.688,2,2.1736,,
4979,CA-2015-165050,12-7-2015,12-9-2015,First Class,AH-10210,Consumer,10024,TEC-PH-10001336,773.94,6,91.5829,,
9665,US-2015-120957,12-7-2015,12-7-2015,Same Day,KH-16690,Corporate,92503,OFF-PA-10003953,12.96,2,3.3696,,
1092,CA-2015-143490,12-6-2015,12-13-2015,Standard Class,NP-18325,Consumer,92105,OFF-AR-10002952,120.15,9,9.612,,
1093,CA-2015-143490,12-6-2015,12-13-2015,Standard Class,NP-18325,Consumer,92105,TEC-PH-10000576,219.184,2,100.0027,,
1285,US-2015-149692,12-6-2015,12-12-2015,Standard Class,KW-16435,Consumer,78745,OFF-BI-10002813,2.772,7,1.089,,
1522,CA-2015-144806,12-6-2015,12-11-2015,Standard Class,GH-14425,Consumer,85705,FUR-FU-10002253,206.112,6,26.1934,,
1523,CA-2015-144806,12-6-2015,12-11-2015,Standard Class,GH-14425,Consumer,85705,OFF-PA-10002586,19.92,5,2.6394,,
1524,CA-2015-144806,12-6-2015,12-11-2015,Standard Class,GH-14425,Consumer,85705,OFF-PA-10003039,198.272,8,17.039,,
1525,CA-2015-144806,12-6-2015,12-11-2015,Standard Class,GH-14425,Consumer,85705,OFF-ST-10004804,247.104,6,50.9652,,
1526,CA-2015-144806,12-6-2015,12-11-2015,Standard Class,GH-14425,Consumer,85705,OFF-AR-10004042,86.304,6,12.7658,,
2222,CA-2015-131884,12-6-2015,12-6-2015,Same Day,DK-13375,Consumer,43302,TEC-PH-10001578,485.94,2,287.5145,,
2223,CA-2015-131884,12-6-2015,12-6-2015,Same Day,DK-13375,Consumer,43302,OFF-AR-10004078,37.376,8,4.088,,
2224,CA-2015-131884,12-6-2015,12-6-2015,Same Day,DK-13375,Consumer,43302,FUR-CH-10004860,70.686,1,94.9212,,
2379,CA-2015-148628,12-6-2015,12-11-2015,Standard Class,KM-16375,Home Office,91360,OFF-PA-10003883,32.75,5,3.537,,
2390,US-2015-127040,12-6-2015,12-10-2015,Standard Class,SG-20605,Consumer,10009,OFF-PA-10004255,6.48,1,3.3696,,
2391,US-2015-127040,12-6-2015,12-10-2015,Standard Class,SG-20605,Consumer,10009,OFF-PA-10001184,41.86,7,3.0498,,
2392,US-2015-127040,12-6-2015,12-10-2015,Standard Class,SG-20605,Consumer,10009,TEC-AC-10002637,1619.91,9,169.1906,,
2393,US-2015-127040,12-6-2015,12-10-2015,Standard Class,SG-20605,Consumer,10009,FUR-FU-10002878,113.92,4,17.9424,,
4073,CA-2015-156104,12-6-2015,12-8-2015,Second Class,NP-18685,Home Office,46203,TEC-CO-10002095,999.98,2,274.9945,,
5559,US-2015-114741,12-6-2015,12-10-2015,Standard Class,IL-15100,Consumer,89031,OFF-PA-10000048,6.48,1,3.3696,,
5560,US-2015-114741,12-6-2015,12-10-2015,Standard Class,IL-15100,Consumer,89031,OFF-ST-10000078,1325.85,5,217.4394,,
5561,US-2015-114741,12-6-2015,12-10-2015,Standard Class,IL-15100,Consumer,89031,OFF-LA-10004853,14.94,3,2.6892,,
5609,CA-2015-168634,12-6-2015,12-11-2015,Standard Class,AF-10870,Consumer,94109,OFF-AP-10001626,7.78,2,2.8786,,
6578,CA-2015-153752,12-6-2015,12-11-2015,Second Class,RO-19780,Consumer,22204,TEC-PH-10001615,173.94,6,20.5829,,
6841,CA-2015-166338,12-6-2015,12-7-2015,First Class,MP-18175,Home Office,45373,OFF-BI-10002852,14.832,3,8.4048,,
8196,CA-2015-136700,12-6-2015,12-11-2015,Second Class,DB-13120,Corporate,93101,OFF-PA-10004519,8.96,2,2.2848,,
3677,CA-2015-156440,12-5-2015,12-9-2015,Standard Class,MH-17620,Corporate,92105,FUR-FU-10004090,44.46,2,14.8941,,
4157,CA-2015-101091,12-5-2015,12-9-2015,Second Class,SW-20245,Consumer,19140,TEC-AC-10003280,47.984,2,23.6921,,
4158,CA-2015-101091,12-5-2015,12-9-2015,Second Class,SW-20245,Consumer,19140,OFF-BI-10001107,26.064,6,7.6744,,
5635,CA-2015-134943,12-5-2015,12-6-2015,First Class,SU-20665,Home Office,48104,OFF-BI-10000666,152.8,5,15.28,,
8321,CA-2015-142937,12-5-2015,12-6-2015,First Class,SF-20065,Consumer,75220,OFF-AR-10003582,45.04,2,20.268,,
8401,CA-2015-110814,12-5-2015,12-9-2015,Second Class,BD-11635,Consumer,10009,OFF-BI-10002026,232.4,5,30.793,,
8402,CA-2015-110814,12-5-2015,12-9-2015,Second Class,BD-11635,Consumer,10009,FUR-CH-10003535,164.646,3,50.6134,,
8403,CA-2015-110814,12-5-2015,12-9-2015,Second Class,BD-11635,Consumer,10009,OFF-PA-10004156,22.68,2,5.7834,,
8548,CA-2015-149566,12-5-2015,12-10-2015,Standard Class,GB-14530,Corporate,90049,TEC-AC-10001266,39,3,7.15,,
8549,CA-2015-149566,12-5-2015,12-10-2015,Standard Class,GB-14530,Corporate,90049,OFF-LA-10000452,12.6,4,1.638,,
8648,US-2015-131842,12-5-2015,12-8-2015,First Class,RR-19525,Corporate,37211,FUR-CH-10004477,97.424,2,43.2319,,
9725,CA-2015-117898,12-5-2015,12-11-2015,Standard Class,TB-21250,Consumer,61701,OFF-EN-10004459,12.224,2,3.8964,,
2749,CA-2015-110247,12-4-2015,12-8-2015,Standard Class,RH-19555,Consumer,32303,OFF-BI-10001553,8.226,3,4.7528,,
3374,CA-2015-161718,12-4-2015,12-10-2015,Standard Class,SO-20335,Consumer,11550,FUR-FU-10002445,28.44,3,5.688,,
3375,CA-2015-161718,12-4-2015,12-10-2015,Standard Class,SO-20335,Consumer,11550,FUR-CH-10002372,364.41,5,71.2624,,
3376,CA-2015-161718,12-4-2015,12-10-2015,Standard Class,SO-20335,Consumer,11550,TEC-PH-10000376,39.96,4,7.3926,,
3377,CA-2015-161718,12-4-2015,12-10-2015,Standard Class,SO-20335,Consumer,11550,FUR-CH-10002965,361.764,2,146.7154,,
3383,CA-2015-130659,12-4-2015,12-9-2015,Second Class,MS-17365,Consumer,10035,OFF-EN-10004147,17.94,3,3.0498,,
3384,CA-2015-130659,12-4-2015,12-9-2015,Second Class,MS-17365,Consumer,10035,FUR-CH-10003535,384.174,7,50.6134,,
3385,CA-2015-130659,12-4-2015,12-9-2015,Second Class,MS-17365,Consumer,10035,TEC-PH-10004586,1799.75,5,251.965,,
3851,CA-2015-142377,12-4-2015,12-9-2015,Standard Class,MS-17980,Corporate,65807,OFF-PA-10001970,85.96,7,6.5084,,
4356,CA-2015-155600,12-4-2015,12-7-2015,Second Class,RO-19780,Consumer,37042,OFF-BI-10000545,1598.058,7,380.49,,
4357,CA-2015-155600,12-4-2015,12-7-2015,Second Class,RO-19780,Consumer,37042,OFF-AR-10003752,36.96,4,6.237,,
4561,CA-2015-118871,12-4-2015,12-9-2015,Second Class,HM-14860,Corporate,90049,OFF-EN-10003296,271.44,3,49.764,,
4562,CA-2015-118871,12-4-2015,12-9-2015,Second Class,HM-14860,Corporate,90049,TEC-PH-10000193,110.352,3,34.0252,,
4563,CA-2015-118871,12-4-2015,12-9-2015,Second Class,HM-14860,Corporate,90049,FUR-FU-10002111,36.4,5,4.5136,,
5325,CA-2015-119508,12-4-2015,12-9-2015,Standard Class,TZ-21580,Consumer,90712,OFF-AR-10003723,16.9,5,2.1294,,
5326,CA-2015-119508,12-4-2015,12-9-2015,Standard Class,TZ-21580,Consumer,90712,FUR-FU-10004270,25.08,6,2.6752,,
387,CA-2015-122756,12-3-2015,12-7-2015,Standard Class,DK-13225,Corporate,19140,TEC-MA-10001681,482.34,4,204.9945,,
388,CA-2015-122756,12-3-2015,12-7-2015,Standard Class,DK-13225,Corporate,19140,FUR-FU-10001935,2.96,1,2.183,,
538,CA-2015-147851,12-3-2015,12-8-2015,Standard Class,MP-17470,Home Office,10009,OFF-BI-10004528,10.752,4,1.848,,
3613,CA-2015-110093,12-3-2015,12-8-2015,Standard Class,AB-10255,Home Office,19134,OFF-PA-10000174,16.448,2,5.4484,,
3614,CA-2015-110093,12-3-2015,12-8-2015,Standard Class,AB-10255,Home Office,19134,TEC-AC-10000171,36.784,2,13.1043,,
5605,CA-2015-142475,12-3-2015,12-7-2015,Standard Class,BS-11380,Corporate,10011,OFF-BI-10003718,590.352,6,63.9548,,
8713,US-2015-145422,12-3-2015,12-7-2015,Standard Class,PW-19240,Consumer,94110,FUR-BO-10002213,359.499,3,129.7016,,
8986,CA-2015-123092,12-3-2015,12-7-2015,Standard Class,JG-15115,Consumer,28540,FUR-FU-10000222,77.952,3,21.7616,,
8987,CA-2015-123092,12-3-2015,12-7-2015,Standard Class,JG-15115,Consumer,28540,OFF-BI-10001718,95.97,5,33.9094,,
8988,CA-2015-123092,12-3-2015,12-7-2015,Standard Class,JG-15115,Consumer,28540,TEC-PH-10001700,105.584,2,48.1727,,
8989,CA-2015-123092,12-3-2015,12-7-2015,Standard Class,JG-15115,Consumer,28540,OFF-AR-10004078,9.344,2,4.088,,
9557,CA-2015-156853,12-3-2015,12-5-2015,Second Class,HP-14815,Home Office,3301,OFF-PA-10003656,184.66,7,14.2452,,
1461,CA-2015-119907,12-1-2015,12-8-2015,Standard Class,LC-17140,Consumer,98103,OFF-BI-10001765,55.424,2,18.0128,,
1474,US-2015-105676,12-1-2015,12-2-2015,Same Day,NM-18520,Consumer,77036,FUR-FU-10004270,6.688,4,2.6752,,
2715,CA-2015-103723,12-1-2015,12-6-2015,Standard Class,BT-11305,Home Office,98105,OFF-AR-10003251,13.9,5,1.668,,
3920,US-2015-148817,12-1-2015,12-7-2015,Standard Class,KD-16495,Corporate,23320,OFF-ST-10001321,61.68,4,11.2566,,
3921,US-2015-148817,12-1-2015,12-7-2015,Standard Class,KD-16495,Corporate,23320,OFF-BI-10004233,63.96,4,8.3148,,
6880,CA-2015-137113,12-1-2015,12-5-2015,Second Class,TW-21025,Home Office,98105,FUR-CH-10001215,2003.92,5,375.735,,
6881,CA-2015-137113,12-1-2015,12-5-2015,Second Class,TW-21025,Home Office,98105,OFF-PA-10004255,32.4,5,3.3696,,
6882,CA-2015-137113,12-1-2015,12-5-2015,Second Class,TW-21025,Home Office,98105,FUR-TA-10001705,1913.4,9,167.954,,
6883,CA-2015-137113,12-1-2015,12-5-2015,Second Class,TW-21025,Home Office,98105,OFF-ST-10002554,146.73,3,47.9318,,
6884,CA-2015-137113,12-1-2015,12-5-2015,Second Class,TW-21025,Home Office,98105,OFF-PA-10002222,114.2,5,12.3336,,
8893,CA-2015-111038,12-1-2015,12-6-2015,Standard Class,LC-16960,Home Office,92037,FUR-CH-10003973,2676.672,9,267.6672,,
9355,CA-2015-110324,12-1-2015,12-5-2015,Standard Class,MA-17560,Home Office,49201,OFF-PA-10001826,19.44,3,3.3696,,
9356,CA-2015-110324,12-1-2015,12-5-2015,Standard Class,MA-17560,Home Office,49201,OFF-AR-10000823,3.64,2,1.3104,,
9357,CA-2015-110324,12-1-2015,12-5-2015,Standard Class,MA-17560,Home Office,49201,OFF-PA-10001776,18.54,2,4.9131,,
2134,CA-2015-122210,11-30-2015,12-4-2015,Standard Class,WB-21850,Consumer,19134,OFF-BI-10003656,152.991,3,91.7946,,
2135,CA-2015-122210,11-30-2015,12-4-2015,Standard Class,WB-21850,Consumer,19134,OFF-FA-10000053,10.584,7,1.8522,,
2136,CA-2015-122210,11-30-2015,12-4-2015,Standard Class,WB-21850,Consumer,19134,TEC-PH-10002807,94.92,4,19.775,,
2923,US-2015-141453,11-30-2015,12-3-2015,Second Class,DB-13270,Home Office,78745,OFF-BI-10000301,3.882,3,3.235,,
4379,CA-2015-140830,11-30-2015,12-2-2015,Second Class,PS-18970,Home Office,42420,OFF-EN-10000461,17.48,2,4.6322,,
4380,CA-2015-140830,11-30-2015,12-2-2015,Second Class,PS-18970,Home Office,42420,OFF-EN-10002831,71.88,2,19.767,,
6405,CA-2015-156328,11-30-2015,12-5-2015,Standard Class,RM-19375,Consumer,27604,TEC-PH-10001198,177.48,3,52.5045,,
6925,CA-2015-137925,11-30-2015,12-4-2015,Standard Class,JL-15235,Consumer,10035,OFF-PA-10002659,23.66,7,1.8252,,
6926,CA-2015-137925,11-30-2015,12-4-2015,Standard Class,JL-15235,Consumer,10035,FUR-BO-10001608,681.408,12,53.235,,
7655,CA-2015-107685,11-30-2015,12-2-2015,Second Class,JM-15865,Consumer,89115,FUR-FU-10002813,80.96,4,12.9536,,
7656,CA-2015-107685,11-30-2015,12-2-2015,Second Class,JM-15865,Consumer,89115,OFF-PA-10003848,25.92,4,3.3696,,
7754,CA-2015-158323,11-30-2015,12-3-2015,First Class,AB-10600,Corporate,28540,FUR-FU-10001546,17.088,2,8.01,,
8193,CA-2015-141327,11-30-2015,12-3-2015,First Class,LR-16915,Consumer,27707,OFF-BI-10000546,6.048,7,1.4688,,
8194,CA-2015-141327,11-30-2015,12-3-2015,First Class,LR-16915,Consumer,27707,OFF-AP-10001293,98.352,3,29.5056,,
8195,CA-2015-141327,11-30-2015,12-3-2015,First Class,LR-16915,Consumer,27707,FUR-FU-10000576,335.744,2,155.2816,,
623,CA-2015-138009,11-29-2015,12-3-2015,Standard Class,SF-20965,Corporate,48126,FUR-CH-10004853,301.96,2,107.1958,,
624,CA-2015-138009,11-29-2015,12-3-2015,Standard Class,SF-20965,Corporate,48126,OFF-AP-10000179,555.21,5,75.2618,,
625,CA-2015-138009,11-29-2015,12-3-2015,Standard Class,SF-20965,Corporate,48126,OFF-ST-10001272,523.48,4,98.1525,,
626,CA-2015-138009,11-29-2015,12-3-2015,Standard Class,SF-20965,Corporate,48126,OFF-AR-10004042,161.82,9,12.7658,,
1081,CA-2015-110016,11-29-2015,12-4-2015,Standard Class,BT-11395,Corporate,48227,OFF-PA-10000349,19.92,4,2.6394,,
1082,CA-2015-110016,11-29-2015,12-4-2015,Standard Class,BT-11395,Corporate,48227,FUR-CH-10002880,1106.91,9,109.4611,,
1567,CA-2015-129112,11-29-2015,11-30-2015,First Class,AW-10840,Consumer,75002,TEC-AC-10003038,21.48,3,7.2495,,
1568,CA-2015-129112,11-29-2015,11-30-2015,First Class,AW-10840,Consumer,75002,OFF-BI-10000088,8.784,4,5.5998,,
3441,CA-2015-144099,11-29-2015,11-30-2015,Same Day,PO-19195,Home Office,94122,OFF-BI-10001078,4.304,1,2.7438,,
4176,CA-2015-154340,11-29-2015,11-30-2015,First Class,EK-13795,Home Office,92704,OFF-AR-10003582,56.3,2,20.268,,
255,US-2015-159982,11-28-2015,12-4-2015,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12.132,9,2.2916,,
256,US-2015-159982,11-28-2015,12-4-2015,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82.368,2,50.9652,,
257,US-2015-159982,11-28-2015,12-4-2015,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,53.92,5,9.9752,,
258,US-2015-159982,11-28-2015,12-4-2015,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647.904,6,98.5354,,
3865,CA-2015-157133,11-28-2015,12-3-2015,Standard Class,LC-16885,Consumer,61821,FUR-FU-10004904,151.96,5,66.8624,,
4147,CA-2015-136196,11-28-2015,12-4-2015,Standard Class,TP-21415,Consumer,11520,FUR-FU-10004017,322.59,3,86.024,,
6216,CA-2015-161711,11-28-2015,12-3-2015,Standard Class,MC-17425,Corporate,10035,FUR-FU-10000087,68.16,3,13.4048,,
6217,CA-2015-161711,11-28-2015,12-3-2015,Standard Class,MC-17425,Corporate,10035,OFF-EN-10001539,62.24,8,4.1234,,
8820,CA-2015-142930,11-28-2015,12-2-2015,Standard Class,EB-14170,Consumer,78745,OFF-PA-10003395,335.52,4,54.522,,
9127,CA-2015-157028,11-28-2015,12-3-2015,Standard Class,MA-17995,Home Office,88001,OFF-AR-10004441,8.28,2,2.4012,,
9330,CA-2015-164497,11-28-2015,11-30-2015,First Class,AJ-10945,Consumer,94110,OFF-AP-10004655,45.28,4,7.4712,,
9555,CA-2015-111612,11-28-2015,12-2-2015,Standard Class,EB-14110,Consumer,43229,FUR-FU-10003799,71.12,5,12.2682,,
9556,CA-2015-111612,11-28-2015,12-2-2015,Standard Class,EB-14110,Consumer,43229,OFF-FA-10003021,3.008,2,1.222,,
385,US-2015-168935,11-27-2015,12-2-2015,Standard Class,DO-13435,Consumer,33024,FUR-TA-10000617,375.4575,3,177.489,,
386,US-2015-168935,11-27-2015,12-2-2015,Standard Class,DO-13435,Consumer,33024,TEC-AC-10002335,83.976,3,28.3419,,
800,CA-2015-101910,11-27-2015,12-3-2015,Standard Class,CD-11920,Consumer,92530,FUR-CH-10002647,283.92,5,53.235,,
962,CA-2015-160059,11-27-2015,12-1-2015,Standard Class,TB-21190,Home Office,72701,OFF-BI-10000145,6.24,2,1.5912,,
3063,CA-2015-145184,11-27-2015,11-29-2015,First Class,JD-16150,Corporate,19711,TEC-PH-10002350,83.97,3,20.1528,,
3064,CA-2015-145184,11-27-2015,11-29-2015,First Class,JD-16150,Corporate,19711,TEC-AC-10000397,104.97,3,32.5407,,
3794,CA-2015-163762,11-27-2015,12-1-2015,Standard Class,JE-15475,Consumer,10024,OFF-AR-10001915,29.79,3,5.7594,,
4338,CA-2015-125234,11-27-2015,12-1-2015,Standard Class,SN-20710,Home Office,90049,TEC-AC-10000158,107.97,3,28.4321,,
4339,CA-2015-125234,11-27-2015,12-1-2015,Standard Class,SN-20710,Home Office,90049,OFF-PA-10000482,113.82,3,20.1082,,
5187,US-2015-154389,11-27-2015,12-3-2015,Standard Class,EH-14125,Home Office,19140,TEC-PH-10002789,748.752,8,113.8727,,
7669,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,OFF-PA-10000743,40.08,6,3.4736,,
7670,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,OFF-PA-10001019,59.94,3,10.5894,,
7671,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,TEC-AC-10003095,259.98,2,85.7934,,
7672,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,FUR-BO-10002916,170.98,1,138.4938,,
7673,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,FUR-FU-10002506,38.97,3,11.4312,,
7674,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,OFF-PA-10003823,154.9,5,17.039,,
7675,CA-2015-130974,11-27-2015,11-29-2015,Second Class,MA-17560,Home Office,2149,FUR-TA-10004619,446.068,4,111.517,,
2029,CA-2015-117961,11-26-2015,11-30-2015,Standard Class,GP-14740,Corporate,1453,OFF-BI-10000343,14.73,3,2.6023,,
2030,CA-2015-117961,11-26-2015,11-30-2015,Standard Class,GP-14740,Corporate,1453,OFF-ST-10001172,104.9,5,15.9448,,
2031,CA-2015-117961,11-26-2015,11-30-2015,Standard Class,GP-14740,Corporate,1453,OFF-BI-10003707,61.04,4,7.63,,
2032,CA-2015-117961,11-26-2015,11-30-2015,Standard Class,GP-14740,Corporate,1453,OFF-PA-10001274,10.95,3,1.9345,,
4271,CA-2015-166975,11-26-2015,11-30-2015,Standard Class,SH-20635,Corporate,38301,FUR-FU-10003930,692.472,11,45.6402,,
5773,CA-2015-158939,11-26-2015,12-1-2015,Standard Class,EA-14035,Corporate,65807,TEC-CO-10002313,599.99,1,365.9939,,
2095,US-2015-164357,11-25-2015,11-29-2015,Standard Class,SF-20065,Consumer,28403,OFF-AR-10001177,13.12,5,2.3288,,
63,CA-2015-135545,11-24-2015,11-30-2015,Standard Class,KM-16720,Consumer,90004,TEC-AC-10004633,13.98,2,3.9144,,
64,CA-2015-135545,11-24-2015,11-30-2015,Standard Class,KM-16720,Consumer,90004,OFF-BI-10001078,25.824,6,2.7438,,
65,CA-2015-135545,11-24-2015,11-30-2015,Standard Class,KM-16720,Consumer,90004,OFF-PA-10003892,146.73,3,25.9223,,
66,CA-2015-135545,11-24-2015,11-30-2015,Standard Class,KM-16720,Consumer,90004,FUR-FU-10000397,79.76,4,14.3568,,
1778,CA-2015-105347,11-24-2015,11-28-2015,Standard Class,DP-13000,Consumer,90004,OFF-PA-10000675,368.91,9,20.9049,,
